time,flux
2173.585959,0.999870598
2173.606391,0.99977386
2173.626823,0.999779883
2173.647254,1.000122162
2173.728981,0.999924593
2173.749412,1.000245843
2173.769844,1.00005949
2173.790275,1.000203866
2173.810707,1.000191412
2173.831139,1.000225108
2173.85157,0.999938274
2173.872002,1.000053165
2173.892433,0.999968202
2173.912865,1.000080294
2173.933297,1.000056015
2173.953728,1.000170765
2173.97416,1.000381394
2173.994592,1.000415882
2174.015023,1.000390776
2174.035455,1.000299043
2174.055886,1.000171839
2174.076318,1.000049745
2174.09675,1.000252528
2174.117181,0.999950783
2174.137613,1.000155237
2174.158044,1.000103953
2174.219339,1.000137382
2174.239771,0.999962089
2174.260202,1.000081879
2174.280634,1.000437997
2174.301066,1.000091448
2174.321497,1.000291643
2174.341929,1.000130274
2174.36236,0.999910563
2174.382792,0.999948714
2174.403224,0.999709089
2174.464519,1.000147129
2174.48495,1.000086592
2174.505382,1.000085709
2174.525813,1.000126343
2174.546245,0.999975011
2174.566677,1.000054723
2174.587108,1.000140434
2174.60754,1.000049368
2174.627971,1.000236338
2174.648403,1.000086226
2174.668835,0.999941298
2174.689266,0.999972614
2174.709698,0.99999345
2174.730129,1.000157123
2174.750561,1.000125354
2174.770993,1.000069764
2174.791424,1.000029434
2174.811856,1.000083554
2174.832287,1.000268465
2174.873151,0.994997391
2174.893582,0.995842605
2174.954877,0.987737889
2174.975309,0.989003172
2174.99574,0.994154039
2175.016172,1.000016295
2175.036603,1.000085748
2175.057035,1.000086204
2175.077467,1.00012407
2175.097898,1.000105268
2175.138761,1.000093278
2175.200056,0.999811601
2175.220488,0.999886935
2175.240919,1.000397733
2175.261351,0.999969582
2175.281783,1.000037717
2175.302214,1.000046512
2175.322646,1.000102305
2175.343077,1.000009354
2175.363509,1.000001688
2175.383941,1.000222498
2175.404372,1.000142592
2175.465667,1.000097425
2175.486099,1.000090265
2175.50653,1.000061232
2175.526962,1.000000222
2175.547393,1.000060278
2175.567825,1.000222744
2175.588257,1.000084696
2175.608688,1.000155293
2175.62912,1.000088109
2175.649551,1.000045378
2175.669983,1.000105846
2175.690415,1.000103321
2175.710846,1.000114044
2175.731278,1.000073313
2175.751709,1.000072057
2175.772141,1.000087834
2175.792572,1.000124363
2175.813004,1.000010078
2175.833436,1.000105129
2175.853867,1.0002391
2175.874299,1.000175893
2175.915162,1.00010403
2175.935594,1.000136446
2175.956025,0.999871707
2175.976457,1.000063048
2175.996888,0.999859395
2176.037752,1.000129036
2176.058183,1.000079352
2176.078615,1.000193318
2176.099046,1.000027066
2176.201204,1.000263803
2176.221636,1.000116138
2176.242068,1.000137576
2176.262499,1.00010804
2176.282931,1.000144685
2176.303362,1.000247155
2176.323794,1.00020969
2176.344225,1.00007267
2176.364657,1.000102389
2176.425952,1.000260496
2176.446383,1.000175029
2176.466815,1.000131303
2176.487247,1.000180608
2176.507678,1.000071762
2176.52811,1.000101779
2176.548541,1.000106253
2176.568973,1.000070566
2176.589405,1.000045129
2176.609836,1.000379128
2176.671131,1.000083047
2176.691562,1.00019975
2176.711994,1.000257655
2176.732426,1.000019054
2176.752857,0.999974414
2176.773289,0.999883087
2176.79372,0.999834578
2176.814152,1.000194497
2176.834584,1.000053214
2176.855015,1.000153112
2176.875447,1.000153017
2176.895878,1.000101018
2176.91631,1.000133263
2176.936741,1.00005697
2176.957173,1.000162562
2176.977605,1.000171903
2176.998036,1.000194433
2177.018468,1.000218288
2177.059331,1.000128909
2177.100194,1.000238997
2177.120626,1.003378959
2177.161489,1.000166523
2177.18192,1.00052211
2177.202352,1.000312547
2177.222784,1.000176607
2177.243215,1.000152635
2177.263647,1.000114969
2177.284078,1.000122445
2177.30451,1.000095193
2177.324942,1.000118918
2177.345373,1.000211876
2177.365805,1.000333416
2177.406668,1.000243211
2177.427099,1.000235306
2177.447531,1.000147121
2177.467963,1.000298473
2177.488394,1.000232683
2177.508826,1.000167717
2177.529257,0.999965705
2177.549689,0.999813411
2177.57012,0.999984197
2177.590552,1.000139607
2177.651847,1.000201302
2177.672278,1.000218374
2177.69271,1.000184902
2177.713141,1.000151323
2177.733573,1.000069373
2177.754005,1.000106337
2177.774436,1.000265884
2177.794868,1.000075697
2177.815299,1.000447469
2177.835731,1.000170959
2177.897026,1.000190033
2177.917457,1.000323677
2177.937889,1.000092504
2177.95832,1.00009108
2177.978752,1.000243938
2177.999184,1.00025845
2178.019615,1.000062674
2178.040047,1.000103348
2178.060478,1.000214741
2178.08091,1.000180968
2178.101341,1.000264906
2178.121773,1.000269358
2178.142205,1.0001085
2178.162636,1.000354076
2178.183068,1.00010072
2178.203499,1.000285831
2178.223931,1.000258631
2178.244362,1.00011768
2178.264794,1.000108843
2178.285226,1.000143445
2178.305657,1.000107006
2178.326089,0.999926801
2178.34652,0.999882976
2178.366952,1.000340932
2178.387383,1.000181812
2178.407815,1.000077827
2178.428246,1.000205593
2178.448678,1.000199371
2178.46911,1.000122141
2178.489541,1.000243828
2178.509973,1.000268037
2178.530404,1.00151594
2178.550836,1.000335869
2178.571268,1.000159732
2178.591699,1.000421578
2178.632562,1.000094161
2178.652994,1.000223202
2178.673425,1.000390517
2178.693857,1.000250486
2178.714289,1.000355688
2178.755152,1.000165338
2178.775583,1.000245193
2178.796015,1.000472901
2178.816446,1.00011767
2178.836878,1.000169875
2178.85731,1.000298402
2178.877741,1.000190313
2178.898173,1.000227516
2178.918604,1.000347754
2178.939036,1.00021457
2178.959467,1.000255015
2178.979899,1.000172867
2179.00033,1.000203154
2179.020762,0.997829704
2179.12292,1.002399554
2179.143351,0.999348047
2179.163783,1.003553543
2179.184214,1.00083733
2179.204646,1.000345991
2179.225078,1.000053806
2179.245509,1.000213603
2179.265941,1.000142976
2179.286372,1.001169878
2179.306804,1.000339224
2179.327235,1.000296778
2179.368099,1.000280035
2179.38853,1.000344769
2179.408962,1.000411527
2179.429393,1.00025761
2179.449825,1.000189749
2179.490688,1.00021159
2179.51112,1.000279944
2179.531551,1.00012246
2179.551983,1.000215561
2179.572414,1.000309149
2179.592846,1.000170055
2179.613277,1.000317162
2179.633709,1.000097568
2179.654141,1.00024231
2179.674572,1.000263446
2179.695004,1.000257712
2179.715435,1.000210288
2179.735867,1.000291404
2179.756298,1.00025809
2179.77673,1.00023146
2179.797161,1.00026234
2179.817593,1.000364949
2179.838025,1.000198141
2179.858456,1.000179697
2179.878888,1.000193868
2179.899319,1.000042827
2179.919751,0.999936095
2179.940182,1.000025319
2179.960614,1.000136276
2179.981045,1.00013841
2180.021909,1.000279858
2180.103635,1.000401365
2180.124066,1.000331078
2180.144498,1.000276124
2180.164929,1.000344075
2180.185361,1.000374899
2180.205793,1.000281348
2180.226224,1.000290662
2180.246656,1.000337284
2180.287519,1.000357462
2180.348813,1.002244304
2180.369245,1.000183557
2180.389677,1.000249822
2180.410108,1.000260458
2180.43054,1.000357733
2180.450971,1.000422981
2180.471403,1.000258823
2180.491834,1.000339318
2180.512266,1.000244925
2180.532697,1.000294319
2180.553129,1.000323773
2180.573561,1.000232205
2180.593992,1.000227541
2180.614424,1.000212318
2180.634855,1.000214934
2180.655287,1.000070075
2180.675718,1.000218285
2180.69615,1.000026063
2180.716582,1.000032022
2180.737013,1.000175755
2180.757445,1.000214741
2180.777876,1.000306904
2180.798308,1.00034982
2180.818739,1.000009991
2180.839171,1.000252066
2180.859602,1.000359696
2180.880034,1.000228282
2180.900466,1.000164749
2180.920897,1.000314776
2180.941329,1.000353574
2180.96176,1.000345521
2180.982192,1.000174425
2181.002623,1.000397139
2181.023055,1.000141546
2181.043486,1.000333638
2181.063918,1.000303128
2181.084349,1.0001961
2181.104781,0.999877461
2181.125213,0.999942595
2181.145644,0.999888231
2181.166076,0.999781566
2181.186507,1.000099007
2181.206939,1.000178812
2181.22737,1.000308089
2181.247802,1.000083839
2181.268233,1.000283946
2181.288665,1.00029155
2181.329528,1.000360992
2181.34996,1.000192172
2181.370391,1.000338913
2181.390823,1.000253559
2181.411254,1.000357403
2181.431686,1.000365978
2181.452117,1.000298084
2181.472549,1.000154828
2181.49298,1.000054197
2181.513412,1.000123103
2181.533844,1.000135701
2181.554275,1.000383356
2181.574707,1.000498162
2181.595138,1.000326543
2181.61557,1.000387871
2181.636001,1.000488573
2181.656433,1.000426429
2181.676864,1.00033579
2181.717727,1.000460223
2181.738159,1.000315835
2181.758591,1.000331345
2181.840317,1.000229103
2181.860748,1.000336945
2181.88118,1.00054118
2181.901611,1.000323046
2181.922043,1.000592023
2181.942474,1.000423883
2181.962906,1.000353909
2181.983338,1.000345446
2182.003769,1.000328782
2182.024201,1.000420241
2182.044632,1.000525392
2182.065064,1.000575606
2182.085495,1.000477325
2182.105927,1.000455613
2182.126358,1.00028907
2182.14679,1.000351982
2182.167222,1.000511727
2182.187653,1.000285824
2182.208085,1.000343433
2182.228516,1.000470877
2182.248948,1.000313356
2182.269379,1.000148825
2182.289811,1.00024116
2182.310242,0.999950869
2182.330674,0.999433182
2182.351105,0.999363196
2182.371537,0.999423382
2182.391969,0.99948554
2182.4124,0.999395224
2182.432832,0.99946861
2182.453263,0.999514046
2182.473695,0.999769723
2182.494126,1.000395917
2182.534989,1.000350067
2182.555421,1.000307717
2182.575852,1.000379415
2182.596284,1.000360889
2182.616716,1.000283347
2182.637147,1.000540427
2182.657579,1.000452195
2182.67801,1.000364574
2182.698442,1.000316188
2182.718873,1.000356923
2182.739305,1.000588236
2182.800599,1.000371664
2182.821031,1.000298964
2182.861894,1.000539447
2182.882326,1.00079342
2182.902757,1.000437776
2182.923189,1.00056219
2182.94362,1.000271385
2182.964052,1.000373685
2182.984483,1.000445346
2183.004915,1.000293439
2183.025346,1.000426385
2183.045778,1.000271882
2183.066209,1.000363498
2183.086641,1.000251515
2183.107073,1.000218237
2183.127504,1.000414307
2183.147936,1.000398922
2183.168367,1.000408628
2183.188799,0.994024202
2183.20923,0.989220382
2183.229662,0.988059127
2183.250093,0.987603807
2183.290956,0.989095385
2183.311388,0.99334686
2183.331819,1.000526833
2183.352251,1.000515558
2183.372683,1.000348224
2183.393114,1.00040639
2183.413546,1.000318039
2183.433977,1.000416445
2183.454409,1.000570773
2183.47484,1.000417611
2183.536135,1.000718789
2183.556566,1.000426547
2183.576998,1.000447632
2183.59743,1.000541115
2183.617861,1.000480964
2183.638293,1.000636497
2183.658724,1.000633601
2183.679156,1.000346123
2183.699587,1.000489831
2183.720019,1.000395674
2183.74045,1.000602189
2183.781313,1.000559193
2183.801745,1.000493973
2183.822176,1.000423809
2183.842608,1.000376191
2183.863039,1.000253908
2183.883471,1.000165345
2183.903903,1.000244521
2183.924334,1.000446088
2183.944766,1.000501248
2183.965197,1.000770662
2183.985629,1.00047319
2184.00606,1.000538141
2184.026492,1.000540291
2184.046923,1.000586164
2184.067355,1.000581442
2184.087786,1.000567272
2184.108218,1.000543705
2184.12865,1.000558792
2184.149081,1.000633576
2184.169512,1.000785109
2184.189944,1.000575365
2184.210376,1.000655114
2184.230807,1.000475152
2184.27167,1.000483081
2184.292102,1.000565726
2184.312533,1.000466995
2184.332965,1.000597253
2184.353396,1.000536663
2184.373828,1.00058446
2184.394259,1.000650558
2184.414691,1.000643293
2184.435123,1.000914099
2184.455554,1.00105902
2184.475986,1.000688086
2184.496417,1.00058913
2184.516849,1.000444571
2184.53728,1.000639682
2184.557712,1.000459848
2184.578143,1.000732742
2184.598575,1.000614719
2184.619006,1.000550822
2184.639438,1.000413436
2184.659869,1.000279328
2184.680301,1.000290676
2184.700733,1.000652514
2184.721164,1.000769776
2184.741595,1.000664358
2184.762027,1.000662392
2184.782459,1.000425901
2184.80289,1.000575254
2184.823322,1.000565988
2184.843753,1.000515681
2184.864185,1.000495165
2184.884616,1.000634164
2184.905048,1.000523493
2184.945911,1.000748708
2184.966342,1.000694957
2185.007205,1.000582205
2185.027637,1.000513574
2185.0685,1.000506105
2185.088932,1.000584234
2185.129795,1.000559597
2185.150226,1.000657421
2185.170658,1.00071958
2185.191089,1.00066681
2185.252384,1.000716929
2185.293247,1.000604946
2185.313678,1.000734971
2185.33411,1.000778975
2185.354541,1.000624845
2185.374973,1.000730601
2185.395405,1.000477492
2185.415836,1.000483099
2185.497562,1.000614817
2185.517994,1.000600919
2185.538425,1.000476325
2185.558857,1.000565763
2185.579288,1.000736672
2185.59972,1.000716849
2185.620151,1.000654156
2185.640583,1.000562788
2185.661014,1.000695331
2185.681446,1.000708203
2185.701877,1.000611209
2185.722309,1.000671912
2185.742741,1.000653897
2185.763172,1.000731578
2185.783604,1.000717036
2185.804035,1.000633122
2185.824467,1.00069929
2185.844898,1.000588297
2185.86533,1.000625425
2185.885761,1.000763753
2185.906193,1.000596614
2185.926624,1.000700936
2185.947056,1.000749331
2185.967487,1.000760675
2185.987919,1.000928637
2186.00835,1.000858724
2186.028782,1.000791781
2186.049214,1.000753004
2186.069645,1.000796828
2186.090077,1.000743752
2186.110508,1.000757686
2186.13094,1.000792586
2186.151371,1.000596611
2186.171803,1.000541787
2186.192234,1.000838604
2186.212666,1.000498718
2186.233097,1.000533188
2186.253529,1.000445884
2186.27396,1.000420428
2186.294392,1.000737588
2186.314823,1.0007288
2186.335255,1.0006653
2186.355686,1.000844032
2186.376118,1.000745732
2186.396549,1.000751862
2186.416981,1.000673825
2186.437413,1.000615373
2186.457844,1.000653397
2186.478276,1.00075129
2186.498707,1.000653233
2186.519139,1.00067409
2186.53957,1.000692815
2186.560002,1.000672329
2186.580433,1.000725835
2186.600865,1.000832885
2186.621296,1.000600963
2186.641728,1.00061346
2186.723454,1.00076321
2186.743885,1.000748901
2186.764317,1.000693224
2186.784749,1.00074631
2186.80518,1.000826931
2186.825612,1.000814409
2186.846043,1.000711214
2186.866475,1.000774087
2186.886906,1.000745995
2186.907338,1.000699278
2186.927769,1.000963364
2186.948201,1.00175471
2186.968632,1.000985981
2186.989064,1.000803213
2187.009495,1.000518818
2187.029927,1.000535475
2187.050358,1.000437995
2187.07079,1.000714368
2187.091221,1.000825308
2187.111653,1.000765107
2187.132085,1.000854981
2187.152516,1.000727277
2187.172947,1.000953781
2187.213811,1.000583285
2187.234242,1.000674369
2187.254674,1.000770311
2187.275105,1.000740596
2187.295537,1.000586418
2187.315968,1.000685057
2187.3364,0.999244255
2187.356831,0.99099964
2187.377263,0.988872788
2187.397694,0.988081369
2187.418126,0.988143183
2187.438557,0.988876173
2187.458989,0.990465405
2187.47942,0.997702049
2187.499852,1.000825472
2187.520283,1.000938253
2187.540715,1.000911224
2187.561146,1.000925177
2187.581578,1.000965013
2187.60201,1.000816336
2187.622441,1.000799932
2187.642873,1.000770522
2187.663304,1.00080045
2187.683736,1.000822216
2187.704167,1.000631083
2187.724599,1.000900433
2187.74503,1.000952163
2187.765462,1.000694266
2187.785893,1.000760699
2187.806325,1.000550286
2187.826756,1.000491449
2187.847188,1.000781683
2187.867619,1.000766578
2187.888051,1.000802052
2187.908482,1.000850242
2187.928914,1.000812598
2187.949346,1.000733428
2187.969777,1.000924305
2187.990209,1.000735668
2188.01064,1.000765004
2188.031072,1.00104608
2188.051503,1.000789413
2188.071935,1.000899003
2188.092366,1.000936284
2188.112798,1.000909924
2188.133229,1.000834913
2188.153661,1.000880593
2188.174092,1.00087913
2188.194524,1.000965717
2188.214955,1.000929425
2188.235387,1.001000789
2188.255818,1.000939399
2188.27625,1.001127007
2188.296681,1.000974699
2188.317113,1.000959829
2188.337544,1.000877051
2188.357976,1.000863437
2188.378408,1.001082886
2188.398839,1.000758387
2188.419271,1.000926334
2188.439702,1.001004735
2188.460134,1.001047533
2188.480565,1.000981767
2188.500997,1.001084836
2188.521428,1.000952275
2188.54186,1.000990895
2188.562291,1.000910504
2188.603154,1.000792184
2188.623586,1.000741173
2188.644017,1.000765517
2188.664449,1.001149146
2188.68488,1.000957735
2188.705312,1.000906829
2188.725743,1.001037664
2188.746175,1.001036212
2188.766606,1.000977075
2188.787038,1.00092775
2188.80747,1.000952453
2188.827901,1.000989656
2188.848333,1.000973314
2188.868764,1.00106452
2188.889196,1.000918512
2188.909627,1.0009498
2188.930059,1.001125963
2188.95049,1.000857459
2188.970922,1.001013007
2188.991353,1.000946644
2189.011785,1.001091542
2189.032216,1.001049876
2189.052648,1.001071358
2189.093511,0.99839158
2189.113942,0.998471135
2189.134374,0.998474059
2189.195669,0.998685703
2189.2161,0.998536615
2189.236531,0.998498754
2189.256963,0.998415188
2189.277395,0.99848209
2189.297826,0.998483113
2189.318258,0.998507537
2189.338689,0.998506984
2189.359121,0.998419609
2189.379552,0.998141695
2189.399984,0.998327544
2189.420415,0.998286088
2189.440847,0.9984865
2189.461278,0.998289072
2189.48171,0.99853616
2189.502141,0.998561657
2189.522573,0.998467541
2189.543004,0.998438798
2189.563436,0.998453235
2189.583867,0.998561153
2189.604299,0.998567372
2189.62473,0.998679181
2189.645162,0.998478741
2189.665594,0.998505244
2189.686025,0.998615887
2189.706457,0.998528259
2189.726888,0.99850225
2189.74732,0.998693401
2189.767751,0.99846932
2189.788183,0.998498839
2189.808614,0.998346553
2189.829046,0.9984741
2189.849477,0.999377961
2189.869909,0.998597034
2189.89034,0.998590505
2189.910772,0.998616763
2189.931203,0.998529996
2189.951635,0.998482266
2189.972066,0.998594634
2189.992498,0.998640891
2190.012929,0.998480976
2190.033361,0.998507199
2190.053792,0.998698322
2190.074224,0.998615686
2190.094655,0.998543034
2190.115087,0.998674866
2190.135519,0.998460658
2190.15595,0.998472165
2190.176382,0.998423813
2190.196813,0.998413104
2190.217245,0.998408813
2190.237676,0.998657676
2190.258108,0.998755307
2190.278539,0.998481862
2190.298971,0.998682371
2190.319402,0.998723211
2190.339834,0.998810092
2190.380697,0.998695289
2190.401128,0.998467759
2190.42156,0.998664453
2190.441991,0.998751407
2190.462423,0.998709526
2190.482854,0.998539963
2190.503286,0.998655493
2190.523718,0.998586799
2190.544149,0.998707431
2190.564581,0.998709158
2190.646307,0.998464119
2190.666738,0.998560881
2190.68717,0.99879749
2190.707601,0.998531971
2190.728033,0.998532823
2190.748464,0.998783386
2190.768896,0.998740841
2190.789327,0.998598376
2190.809759,0.998562737
2190.83019,0.998662837
2190.850622,0.998676818
2190.871053,0.998493774
2190.891485,0.998638176
2190.911916,0.998645728
2190.932348,0.998698786
2190.952779,0.998420325
2190.973211,0.998268624
2190.993642,0.998389803
2191.014074,0.998600495
2191.034506,0.9987455
2191.054937,0.998621184
2191.075369,0.998579127
2191.0958,0.998769452
2191.136663,0.998644065
2191.157095,0.9986054
2191.177526,0.998623659
2191.197958,0.99875154
2191.218389,0.998712466
2191.238821,0.998675517
2191.259252,0.998746293
2191.279684,0.998901453
2191.300115,0.998794652
2191.36141,0.997862974
2191.381841,0.997645314
2191.402273,0.997598812
2191.422705,0.997836504
2191.443136,0.997724386
2191.463567,0.997733357
2191.483999,0.997717539
2191.504431,0.992659336
2191.524862,0.987664062
2191.545294,0.98623538
2191.565725,0.985972779
2191.586157,0.986343702
2191.62702,0.990565789
2191.647451,0.998369285
2191.667883,0.998715124
2191.688314,0.998754013
2191.708746,0.998687925
2191.729177,0.998491165
2191.749609,0.998471006
2191.77004,0.998593219
2191.851766,0.998670217
2191.872198,0.998783089
2191.892629,0.998545804
2191.913061,0.998659649
2191.933493,0.998666035
2191.953924,0.998912654
2191.974356,0.998710494
2191.994787,0.99847436
2192.015219,0.9987749
2192.03565,0.998842252
2192.056082,0.998949407
2192.076513,0.998690114
2192.117376,0.998619101
2192.158239,0.998848511
2192.199102,0.998679536
2192.219534,0.998744051
2192.239965,0.998697269
2192.260397,0.998839887
2192.280829,0.998801328
2192.30126,0.998645962
2192.342123,0.998683622
2192.362555,0.998944275
2192.382986,0.998601469
2192.403418,0.998774465
2192.423849,0.998824104
2192.444281,0.998829394
2192.464712,0.998796908
2192.485144,0.998882475
2192.505575,0.998733536
2192.526007,0.998569386
2192.546438,0.998718708
2192.607733,0.998746994
2192.628164,0.998867216
2192.648596,0.99864708
2192.669027,0.99880137
2192.689459,0.999047534
2192.70989,0.999033157
2192.730322,0.998798624
2192.750753,0.998822164
2192.771185,0.998762584
2192.791617,0.999073985
2192.852911,0.998771672
2192.873343,0.998892096
2192.893774,0.998731212
2192.914206,0.998791981
2192.934637,0.998792659
2192.955069,0.998854852
2192.9755,0.998838408
2192.995932,0.998963979
2193.016363,0.998803361
2193.036795,0.998912579
2193.057226,0.998932396
2193.098089,0.998866908
2193.118521,0.998901704
2193.138952,0.998861781
2193.159384,0.998825194
2193.179815,0.998762132
2193.200247,0.998953969
2193.220679,0.998977908
2193.24111,0.998952977
2193.261542,0.998838746
2193.281973,0.998827686
2193.302405,0.998731117
2193.343268,0.998672311
2193.363699,0.998583201
2193.384131,0.998759639
2193.404562,0.999001373
2193.424994,0.99897976
2193.445425,0.998996755
2193.465857,0.998772391
2193.486288,0.998871546
2193.50672,0.998996734
2193.527151,0.999086976
2193.547583,0.998963776
2193.588446,0.999023521
2193.608878,0.998742507
2193.629309,0.998983372
2193.649741,0.998888983
2193.670172,0.998983278
2193.690604,0.999112833
2193.711035,0.999038283
2193.731467,0.998898018
2193.751898,0.998969509
2193.77233,0.998907913
2193.792761,0.998673005
2193.833624,0.998888457
2193.854056,0.998887128
2193.874487,0.998817962
2193.894919,0.999013729
2193.91535,0.998881974
2193.935782,0.999000749
2193.956213,0.998882552
2193.976645,0.999066401
2193.997077,0.998973266
2194.017508,0.999120898
2194.03794,0.998890858
2194.078803,0.998797951
2194.099234,0.999052058
2194.119666,0.999023257
2194.140097,0.998591088
2194.160529,0.998677205
2194.18096,0.998875121
2194.201392,0.998909654
2194.221823,0.99878564
2194.242255,0.998984999
2194.262686,0.999204507
2194.283118,0.999157364
2194.303549,0.998846246
2194.323981,0.999025968
2194.344413,0.999048966
2194.364844,0.998956935
2194.385276,0.999047925
2194.405707,0.998933231
2194.426139,0.998944466
2194.44657,0.998983469
2194.467002,0.998839192
2194.487433,0.999020561
2194.569159,0.99900447
2194.589591,0.999060202
2194.610022,0.998947
2194.630454,0.998979117
2194.650885,0.999120795
2194.671317,0.999041923
2194.691748,0.999218112
2194.71218,0.998923983
2194.732612,0.99905929
2194.753043,0.999148157
2194.814338,0.999174555
2194.834769,0.998984886
2194.855201,0.999032947
2194.875632,0.99914808
2194.896064,0.998903177
2194.916495,0.998836456
2194.936927,0.99882921
2194.957358,0.998816201
2194.97779,0.999163397
2194.998221,0.998922384
2195.079947,0.998995232
2195.100379,0.999167878
2195.120811,0.999117705
2195.141242,0.998886778
2195.161674,0.998955163
2195.182105,0.998958322
2195.202537,0.9988614
2195.2434,0.999179109
2195.284263,0.999129055
2195.304694,0.999117903
2195.325126,0.999206246
2195.345557,0.999223286
2195.365989,0.999298443
2195.38642,0.9992423
2195.406852,0.999410933
2195.427283,0.999316683
2195.447715,0.999214075
2195.468147,0.999343279
2195.488578,0.999433249
2195.50901,0.999376956
2195.549873,0.999329302
2195.570304,0.999400223
2195.590736,0.999230669
2195.611167,0.99929883
2195.631599,0.999467132
2195.65203,0.998705213
2195.672462,0.990190443
2195.692893,0.987605616
2195.713325,0.986973747
2195.733756,0.986318305
2195.754188,0.987350295
2195.795051,0.995269556
2195.815483,0.999240717
2195.835914,0.999327228
2195.856346,0.999242536
2195.876777,0.999625206
2195.897209,0.999667859
2195.91764,0.999404395
2195.938072,0.999496446
2195.958503,0.999474747
2195.978935,0.999539589
2195.999366,0.99931532
2196.040229,0.999426609
2196.060661,0.999491954
2196.081093,0.999528352
2196.101524,0.999571318
2196.121956,0.999513953
2196.142387,0.999665196
2196.162819,0.999519952
2196.18325,0.999512838
2196.203682,0.999436982
2196.224113,0.999512064
2196.285408,0.999405741
2196.305839,0.999500639
2196.326271,0.999672473
2196.346702,0.999666482
2196.367134,0.99973511
2196.387565,0.999440766
2196.407997,0.999407139
2196.428429,0.999511642
2196.44886,0.999764749
2196.469292,0.999673943
2196.530586,0.99936681
2196.551018,0.999423257
2196.571449,0.999638141
2196.591881,0.999686744
2196.612312,0.999822543
2196.632744,0.999676393
2196.653175,0.999715023
2196.694039,0.99990331
2196.71447,0.999902103
2196.775765,0.999647894
2196.796196,0.999600925
2196.816628,0.999853332
2196.837059,0.999546876
2196.857491,0.999828049
2196.877922,0.999554032
2196.898354,0.99985121
2196.918785,0.999730822
2196.939217,1.00037476
2196.959648,1.000782788
2197.020943,0.999571189
2197.041375,0.999706127
2197.061806,0.999644169
2197.082238,1.000032949
2197.102669,0.999605967
2197.123101,0.999778801
2197.143532,0.999673388
2197.163964,0.999426945
2197.184395,0.999196966
2197.204827,0.999216234
2197.225258,0.999256236
2197.266121,0.999501585
2197.286553,0.999143221
2197.306985,0.999326853
2197.327416,0.999517265
2197.347848,0.999620768
2197.368279,0.999786873
2197.388711,0.999523073
2197.409142,0.999382715
2197.429574,0.999518567
2197.450005,0.99939231
2197.470437,0.999223158
2197.593026,0.999677311
2197.613458,0.999470266
2197.633889,0.999278088
2197.654321,0.99943373
2197.674752,0.999243715
2197.695184,0.999328027
2197.756478,0.99970337
2197.77691,0.999563159
2197.797341,0.999551035
2197.817773,0.999708845
2197.838205,0.999518971
2197.858636,0.999444771
2197.879068,0.999674772
2197.899499,0.99951257
2197.919931,0.999582802
2197.940362,0.999828025
2197.960794,0.999860209
2198.001657,0.999579655
2198.022088,0.999548767
2198.04252,0.999592515
2198.062952,0.999381229
2198.083383,0.999355945
2198.103815,0.999330477
2198.124246,0.999403107
2198.144678,0.999588961
2198.165109,0.999620541
2198.185541,0.999646686
2198.205972,0.999480124
2198.246835,0.999522783
2198.267267,0.99961927
2198.287699,0.999608751
2198.30813,0.999563935
2198.348993,0.999558969
2198.369425,0.999575563
2198.389856,0.999562072
2198.410288,0.999664185
2198.430719,0.999650051
2198.492014,0.999552585
2198.512445,0.999572074
2198.532877,0.999685059
2198.553309,0.999575207
2198.57374,0.999516718
2198.594172,0.99959979
2198.614603,0.999633614
2198.635035,0.999690143
2198.655466,0.999688314
2198.675898,0.999685898
2198.696329,0.999564572
2198.737192,0.999493567
2198.757624,0.99954753
2198.778056,0.999492611
2198.798487,0.999656829
2198.818919,0.999615787
2198.83935,0.99943259
2198.859782,0.999398763
2198.880213,0.999357129
2198.900645,0.999274529
2198.921076,0.999497583
2198.941508,0.999752683
2199.002803,0.999569929
2199.023234,0.999533087
2199.043666,0.999585907
2199.064097,0.999571778
2199.084529,0.999508267
2199.10496,0.999558941
2199.125392,0.999603555
2199.145823,0.999532021
2199.166255,0.999648703
2199.186686,0.999669801
2199.22755,0.999518741
2199.247981,0.999391209
2199.268413,0.999574427
2199.288844,0.999486999
2199.309276,0.999366579
2199.329707,0.999351094
2199.350139,0.999470906
2199.37057,0.999409721
2199.411433,0.9995016
2199.431865,0.999452582
2199.452297,0.999576024
2199.472728,0.99942041
2199.49316,0.999432333
2199.513591,0.999503014
2199.534023,0.999588483
2199.554454,0.999552275
2199.574886,0.999348624
2199.595317,0.999575136
2199.615749,0.999350359
2199.636181,0.999195688
2199.656612,0.99915269
2199.717907,0.999545728
2199.738338,0.999381049
2199.75877,0.999476175
2199.779201,0.999379224
2199.799633,0.999557149
2199.820064,0.995351499
2199.840496,0.988797153
2199.881359,0.986789424
2199.901791,0.986891678
2199.963085,0.998848311
2200.003948,0.999560805
2200.02438,0.999387348
2200.044811,0.999628351
2200.065243,0.99955392
2200.085675,0.999586084
2200.106106,0.999484855
2200.126538,0.999586653
2200.146969,0.999396634
2200.167401,0.999510355
2200.208264,0.999394282
2200.228696,0.99952223
2200.249127,0.999687927
2200.269559,0.999452159
2200.28999,0.999515147
2200.330853,0.999499124
2200.351285,0.999256353
2200.371716,0.999319623
2200.392148,0.999127089
2200.453443,0.998205767
2200.473874,0.998344915
2200.494306,0.998494153
2200.514737,0.998589426
2200.535169,0.998605505
